Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 0:00,2019,12,18,0:00,-4.3,,-5.5,,91,,35,,3,,,,100.4,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 1:00,2019,12,18,1:00,-4.5,,-5.4,,94,,30,,5,,,,100.39,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 2:00,2019,12,18,2:00,-4.5,,-5.3,,94,,30,,7,,,,100.39,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 3:00,2019,12,18,3:00,-4.7,,-5.5,,94,,31,,2,,,,100.37,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 4:00,2019,12,18,4:00,-4.3,,-5.1,,94,,31,,2,,,,100.33,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 5:00,2019,12,18,5:00,-4.1,,-5,,93,,32,,1,,,,100.28,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 6:00,2019,12,18,6:00,NoData,,-4.4,,89,,21,,10,,,,100.23,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 7:00,2019,12,18,7:00,-3.2,,-4.8,,89,,25,,11,,,,100.23,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 8:00,2019,12,18,8:00,-3.1,,-4.6,,89,,22,,9,,,,100.18,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 9:00,2019,12,18,9:00,-3.1,,-4.7,,88,,19,,12,,,,100.16,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 10:00,2019,12,18,10:00,-2.6,,-4.3,,88,,21,,8,,,,100.14,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 11:00,2019,12,18,11:00,-3.8,,-5.1,,91,,16,,13,,,,100.08,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 12:00,2019,12,18,12:00,-3.2,,-4.2,,93,,22,,9,,,,100,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 13:00,2019,12,18,13:00,-3.1,,-4.4,,91,,28,,12,,,,99.98,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 14:00,2019,12,18,14:00,-3,,-4.1,,92,,27,,13,,,,100,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 15:00,2019,12,18,15:00,-3.8,,-4.7,,94,,27,,18,,,,100.09,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 16:00,2019,12,18,16:00,-5.8,,-8.2,,83,,29,,33,,,,100.24,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 17:00,2019,12,18,17:00,-6,,-9.6,,76,,27,,24,,,,100.39,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 18:00,2019,12,18,18:00,-7.9,,-11.6,,75,,25,,28,,,,100.52,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 19:00,2019,12,18,19:00,-9.8,,-13.3,,76,,26,,26,,,,100.66,,,,-19,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 20:00,2019,12,18,20:00,-11.9,,-15.8,,73,,27,,29,,,,100.76,,,,-22,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 21:00,2019,12,18,21:00,-13.5,,-17.6,,71,,27,,29,,,,100.89,,,,-24,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 22:00,2019,12,18,22:00,-14.6,,-18.7,,71,,26,,24,,,,100.99,,,,-24,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-18 23:00,2019,12,18,23:00,-15.8,,-21.1,,63,,27,,28,,,,101.13,,,,-27,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 0:00,2019,12,19,0:00,-17.2,,-21.9,,67,,27,,26,,,,101.21,,,,-28,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 1:00,2019,12,19,1:00,-18.1,,-22.6,,67,,27,,27,,,,101.36,,,,-30,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 2:00,2019,12,19,2:00,-18.6,,-23.1,,68,,27,,27,,,,101.48,,,,-30,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 3:00,2019,12,19,3:00,-19.2,,-23.4,,69,,25,,22,,,,101.59,,,,-30,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 4:00,2019,12,19,4:00,-19.5,,-23.5,,70,,26,,20,,,,101.66,,,,-30,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 5:00,2019,12,19,5:00,-20,,-24.1,,70,,26,,28,,,,101.77,,,,-32,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 6:00,2019,12,19,6:00,-20,,-24,,70,,26,,27,,,,101.85,,,,-32,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 7:00,2019,12,19,7:00,-20.3,,-24.5,,69,,26,,29,,,,101.94,,,,-33,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 8:00,2019,12,19,8:00,-20.3,,-24.4,,70,,26,,26,,,,102.03,,,,-32,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 9:00,2019,12,19,9:00,-20.2,,-24.5,,68,,26,,25,,,,102.11,,,,-32,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 10:00,2019,12,19,10:00,-19.3,,-23.9,,67,,26,,24,,,,102.16,,,,-31,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 11:00,2019,12,19,11:00,-18.5,,-23.5,,65,,26,,26,,,,102.16,,,,-30,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 12:00,2019,12,19,12:00,-17.1,,-22.3,,64,,26,,29,,,,102.13,,,,-29,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 13:00,2019,12,19,13:00,-16.3,,-21.5,,64,,26,,26,,,,102.14,,,,-27,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 14:00,2019,12,19,14:00,-14.8,,-20.3,,63,,26,,24,,,,102.13,,,,-25,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 15:00,2019,12,19,15:00,-14.9,,-20.5,,62,,26,,26,,,,102.16,,,,-25,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 16:00,2019,12,19,16:00,-15.3,,-20.3,,65,,26,,28,,,,102.22,,,,-26,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 17:00,2019,12,19,17:00,-15.5,,-19.8,,69,,26,,25,,,,102.27,,,,-26,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 18:00,2019,12,19,18:00,-15.5,,-19.6,,70,,26,,23,,,,102.36,,,,-25,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 19:00,2019,12,19,19:00,-15.7,,-19.3,,73,,26,,25,,,,102.41,,,,-26,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 20:00,2019,12,19,20:00,-15.8,,-19.4,,999,,26,,19,,,,102.48,,,,-25,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 21:00,2019,12,19,21:00,-15.5,,-19.2,,73,,26,,21,,,,102.51,,,,-25,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 22:00,2019,12,19,22:00,-15.5,,-19.3,,72,,27,,21,,,,102.53,,,,-25,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-19 23:00,2019,12,19,23:00,-15,,-19,,71,,27,,17,,,,102.6,,,,-23,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 0:00,2019,12,20,0:00,-15,,-19.3,,70,,28,,21,,,,102.63,,,,-24,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 1:00,2019,12,20,1:00,-15,,-19.3,,70,,28,,14,,,,102.65,,,,-23,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 2:00,2019,12,20,2:00,-14.9,,-19.2,,70,,27,,17,,,,102.999,,,,-23,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 3:00,2019,12,20,3:00,-15.4,,-19.5,,71,,28,,12,,,,NoData,,,,-22,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 4:00,2019,12,20,4:00,-15.6,,-19.6,,72,,26,,8,,,,102.91,,,,-21,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 5:00,2019,12,20,5:00,-15.9,,-19.7,,73,,27,,5,,,,102.97,,,,-20,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 6:00,2019,12,20,6:00,-15.8,,-19.6,,72,,24,,8,,,,103.08,,,,-21,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 7:00,2019,12,20,7:00,-16.1,,-19.9,,73,,24,,9,,,,103.19,,,,-22,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 8:00,2019,12,20,8:00,-16.4,,-20.1,,73,,25,,10,,,,103.28,,,,-23,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 9:00,2019,12,20,9:00,-15.8,,-20.1,,70,,26,,10,,,,103.37,,,,-22,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 10:00,2019,12,20,10:00,-14.9,,-19.8,,66,,25,,8,,,,103.46,,,,-20,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 11:00,2019,12,20,11:00,-14,,-19.6,,63,,26,,8,,,,103.44,,,,-19,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 12:00,2019,12,20,12:00,-12.9,,-18.7,,62,,26,,11,,,,103.41,,,,-19,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 13:00,2019,12,20,13:00,-12,,-17.4,,64,,24,,12,,,,103.41,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 14:00,2019,12,20,14:00,-11.3,,-16.9,,63,,24,,11,,,,103.42,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 15:00,2019,12,20,15:00,-11.3,,-17.2,,62,,24,,13,,,,103.51,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 16:00,2019,12,20,16:00,-11.4,,-17,,63,,24,,13,,,,103.53,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 17:00,2019,12,20,17:00,-11.8,,-17,,65,,25,,13,,,,103.6,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 18:00,2019,12,20,18:00,-12.2,,-17,,67,,24,,10,,,,103.6,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 19:00,2019,12,20,19:00,-12.6,,-17.3,,68,,25,,11,,,,103.61,,,,-19,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 20:00,2019,12,20,20:00,-12.9,,-17.2,,70,,25,,10,,,,103.63,,,,-19,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 21:00,2019,12,20,21:00,-12.9,,-16.9,,72,,25,,9,,,,103.62,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 22:00,2019,12,20,22:00,-13.1,,-16.9,,73,,26,,6,,,,103.61,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-20 23:00,2019,12,20,23:00,-13.2,,-16.8,,999,,24,,5,,,,103.59,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 0:00,2019,12,21,0:00,-13.4,,-16.7,,76,,24,,4,,,,103.55,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 1:00,2019,12,21,1:00,-13.9,,-16.4,,81,,25,,4,,,,103.57,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 2:00,2019,12,21,2:00,-14.1,,-16.5,,82,,0,,1,,,,103.59,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 3:00,2019,12,21,3:00,-13.3,,-15.2,,86,,15,,5,,,,103.56,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 4:00,2019,12,21,4:00,-15,,-17.3,,82,,36,,2,,,,103.53,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 5:00,2019,12,21,5:00,-14.7,,-16.4,,86,,36,,4,,,,103.47,,,,-18,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 6:00,2019,12,21,6:00,-12.7,,-15,,83,,8,,5,,,,103.42,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 7:00,2019,12,21,7:00,999,,-15.2,,999,,8,,6,,,,103.4,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 8:00,2019,12,21,8:00,999,,-14.7,,82,,10,,7,,,,103.35,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 9:00,2019,12,21,9:00,-11.8,,-14.9,,78,,6,,8,,,,103.31,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 10:00,2019,12,21,10:00,-11,,-14.7,,999,,8,,7,,,,103.24,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 11:00,2019,12,21,11:00,-10.6,,-14.3,,999,,4,,13,,,,103.13,,,,-17,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 12:00,2019,12,21,12:00,-9.9,,-13.8,,73,,4,,11,,,,102.97,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 13:00,2019,12,21,13:00,-9.4,,-13.8,,70,,4,,15,,,,NoData,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 14:00,2019,12,21,14:00,999,,-13.2,,71,,4,,10,,,,102.73,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 15:00,2019,12,21,15:00,-8.6,,-13.1,,69,,7,,10,,,,102.72,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 16:00,2019,12,21,16:00,-8.5,,NoData,,71,,5,,5,,,,102.68,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 17:00,2019,12,21,17:00,-9.5,,-13,,76,,2,,10,,,,102.65,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 18:00,2019,12,21,18:00,-9.9,,-13,,78,,2,,13,,,,102.61,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 19:00,2019,12,21,19:00,-10.3,,-13.5,,78,,2,,9,,,,102.6,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 20:00,2019,12,21,20:00,-10.8,,-13.1,,84,,2,,6,,,,102.51,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 21:00,2019,12,21,21:00,-10.8,,-12.9,,85,,2,,6,,,,102.46,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 22:00,2019,12,21,22:00,-10.6,,-12.7,,84,,1,,4,,,,102.42,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-21 23:00,2019,12,21,23:00,-9.5,,-12.1,,81,,4,,3,,,,102.39,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 0:00,2019,12,22,0:00,-9.9,,999,,82,,2,,5,,,,102.27,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 1:00,2019,12,22,1:00,-10.1,,-12.2,,85,,3,,8,,,,102.21,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 2:00,2019,12,22,2:00,-9,,-11.6,,81,,5,,4,,,,102.15,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 3:00,2019,12,22,3:00,-9.2,,-11.7,,83,,2,,12,,,,102.07,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 4:00,2019,12,22,4:00,-8.8,,-11.1,,83,,2,,10,,,,101.96,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 5:00,2019,12,22,5:00,999,,-10.9,,85,,1,,9,,,,101.89,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 6:00,2019,12,22,6:00,999,,-10.7,,87,,36,,6,,,,101.86,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 7:00,2019,12,22,7:00,-8.3,,-10.1,,87,,35,,7,,,,101.87,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 8:00,2019,12,22,8:00,-8.6,,-10.5,,86,,0,,1,,,,101.75,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 9:00,2019,12,22,9:00,-7.1,,-9.3,,84,,28,,5,,,,101.7,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 10:00,2019,12,22,10:00,-3.6,,-6.2,,82,,19,,7,,,,101.62,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 11:00,2019,12,22,11:00,-1.6,,-5.2,,77,,21,,13,,,,101.5,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 12:00,2019,12,22,12:00,0.8,,-3.5,,73,,25,,10,,,,101.42,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 13:00,2019,12,22,13:00,2.7,,-2.2,,70,,24,,13,,,,101.36,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 14:00,2019,12,22,14:00,3.5,,-1.6,,69,,26,,12,,,,101.29,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 15:00,2019,12,22,15:00,2.5,,-2,,72,,31,,9,,,,101.34,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 16:00,2019,12,22,16:00,1.5,,-2.6,,999,,36,,7,,,,101.39,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 17:00,2019,12,22,17:00,0.7,,-2.2,,81,,35,,6,,,,101.45,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 18:00,2019,12,22,18:00,0.8,,-1.8,,82,,30,,3,,,,101.46,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 19:00,2019,12,22,19:00,1.9,,-1.3,,999,,28,,8,,,,101.46,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 20:00,2019,12,22,20:00,2.2,,-1.1,,999,,27,,6,,,,101.44,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 21:00,2019,12,22,21:00,1.4,,-1.1,,83,,20,,6,,,,101.42,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 22:00,2019,12,22,22:00,2.4,,0.1,,85,,22,,10,,,,101.36,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-22 23:00,2019,12,22,23:00,1.7,,0,,88,,23,,6,,,,101.35,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 0:00,2019,12,23,0:00,1.5,,0.2,,91,,22,,6,,,,101.28,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 1:00,2019,12,23,1:00,1.4,,0.1,,91,,23,,9,,,,101.23,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 2:00,2019,12,23,2:00,1.7,,0.4,,91,,21,,10,,,,101.22,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 3:00,2019,12,23,3:00,1.8,,0.7,,92,,23,,13,,,,101.19,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 4:00,2019,12,23,4:00,1.4,,0.4,,93,,23,,12,,,,101.06,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 5:00,2019,12,23,5:00,0.2,,-0.6,,95,,18,,9,,,,101.02,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 6:00,2019,12,23,6:00,-0.9,,-1.5,,96,,14,,8,,,,100.95,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 7:00,2019,12,23,7:00,-1.7,,-2.6,,94,,16,,10,,,,100.88,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 8:00,2019,12,23,8:00,-0.2,,-1.4,,92,,16,,11,,,,100.83,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 9:00,2019,12,23,9:00,0.5,,-1.1,,89,,16,,9,,,,100.83,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 10:00,2019,12,23,10:00,2.5,,-0.2,,82,,18,,9,,,,100.999,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 11:00,2019,12,23,11:00,5.7,,0.2,,68,,23,,26,,,,100.58,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 12:00,2019,12,23,12:00,6.6,,-0.1,,62,,23,,26,,,,100.47,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 13:00,2019,12,23,13:00,7.1,,0.2,,61,,24,,23,,,,100.4,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 14:00,2019,12,23,14:00,7.1,,0.6,,63,,25,,26,,,,100.37,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 15:00,2019,12,23,15:00,6.7,,0.9,,66,,26,,19,,,,100.45,,,,,,NA
